  nnod     Lon    Lat      Cost    hs      dir   
 150534  -50.238  25.794  44.018  1.56 320.21 
 150535  -50.213  25.794  44.054  1.56 320.22 
 150536  -50.188  25.794  44.090  1.56 320.21 
 150537  -50.163  25.794  44.126  1.56 320.16 
 150538  -50.138  25.794  44.163  1.56 320.11 
 150539  -50.113  25.794  44.199  1.56 320.06 
 150540  -50.088  25.794  44.235  1.55 320.01 
 150541  -50.063  25.794  44.271  1.55 319.96 
 150542  -50.038  25.794  44.307  1.55 319.91 
 150543  -50.013  25.794  44.343  1.55 319.87 
 150544  -49.988  25.794  44.379  1.55 319.82 
 150545  -49.963  25.794  44.415  1.55 319.77 
 150546  -49.938  25.794  44.451  1.55 319.71 
 150547  -49.913  25.794  44.487  1.55 319.66 
 150548  -49.888  25.794  44.523  1.56 319.38 
 150549  -49.863  25.794  44.559  1.56 319.34 
 150550  -49.838  25.794  44.595  1.56 319.30 
 150551  -49.813  25.794  44.631  1.56 319.25 
 150552  -49.788  25.794  44.667  1.56 319.21 
 150553  -49.763  25.794  44.703  1.56 319.15 
 150554  -49.738  25.794  44.739  1.56 319.10 
 150555  -49.713  25.794  44.775  1.56 319.05 
 150556  -49.688  25.794  44.811  1.55 318.99 
 150557  -49.663  25.794  44.847  1.55 318.94 
 150558  -49.638  25.794  44.883  1.55 318.88 
 150559  -49.613  25.794  44.919  1.55 318.83 
 150560  -49.588  25.794  44.955  1.55 318.77 
 150561  -49.563  25.794  44.991  1.55 318.69 
 150562  -49.538  25.794  45.027  1.55 318.61 
 150563  -49.513  25.794  45.063  1.55 318.54 
 150564  -49.488  25.794  45.099  1.55 318.46 
 150565  -49.463  25.794  45.135  1.55 318.38 
 150566  -49.438  25.794  45.171  1.55 318.30 
 150567  -49.413  25.794  45.207  1.55 318.22 
 150568  -49.388  25.794  45.243  1.55 318.15 
 150569  -49.363  25.794  45.279  1.55 318.08 
 150570  -49.338  25.794  45.315  1.55 318.01 
 150571  -49.313  25.794  45.351  1.55 317.94 
 150572  -49.288  25.794  45.387  1.55 317.87 
 150573  -49.263  25.794  45.423  1.55 317.80 
 150574  -49.238  25.794  45.459  1.55 317.73 
 150575  -49.213  25.794  45.495  1.55 317.67 
 150576  -49.188  25.794  45.532  1.58 317.47 
 150577  -49.163  25.794  45.568  1.58 317.45 
 150578  -49.138  25.794  45.604  1.58 317.44 
 150579  -49.113  25.794  45.640  1.58 317.43 
 150580  -49.088  25.794  45.676  1.58 317.42 
 150581  -49.063  25.794  45.712  1.58 317.40 
 150582  -49.038  25.794  45.748  1.58 317.39 
 150583  -49.013  25.794  45.784  1.58 317.38 
 150584  -48.988  25.794  45.820  1.58 317.36 
 150585  -48.963  25.794  45.856  1.58 317.35 
 150586  -48.938  25.794  45.892  1.58 317.33 
 150587  -48.913  25.794  45.928  1.58 317.32 
 150588  -48.888  25.794  45.964  1.58 317.30 
 150589  -48.863  25.794  46.000  1.58 317.29 
 150590  -48.838  25.794  46.036  1.58 317.28 
 150591  -48.813  25.794  46.072  1.58 317.26 
 150592  -48.788  25.794  46.108  1.58 317.25 
 150593  -48.763  25.794  46.144  1.58 317.24 
 150594  -48.738  25.794  46.180  1.58 317.23 
 150595  -48.713  25.794  46.216  1.58 317.22 
 150596  -48.688  25.794  46.252  1.57 317.21 
 150597  -48.663  25.794  46.289  1.57 317.19 
 150598  -48.638  25.794  46.325  1.57 317.18 
 150599  -48.613  25.794  46.361  1.57 317.17 
 150600  -48.588  25.794  46.397  1.57 317.16 
 150601  -48.563  25.794  46.433  1.57 317.14 
 150602  -48.538  25.794  46.469  1.57 317.13 
 150603  -48.513  25.794  46.505  1.63 316.31 
 150604  -48.488  25.794  46.541  1.63 316.29 
 150605  -48.463  25.794  46.577  1.63 316.28 
 150606  -48.438  25.794  46.613  1.63 316.26 
 150607  -48.413  25.794  46.649  1.63 316.25 
 150608  -48.388  25.794  46.685  1.63 316.23 
 150609  -48.363  25.794  46.721  1.63 316.21 
 150610  -48.338  25.794  46.757  1.63 316.19 
 150611  -48.313  25.794  46.793  1.63 316.17 
 150612  -48.288  25.794  46.830  1.63 316.15 
 150613  -48.263  25.794  46.866  1.63 316.14 
 150614  -48.238  25.794  46.902  1.63 316.12 
 150615  -48.213  25.794  46.938  1.63 316.10 
 150616  -48.188  25.794  46.974  1.63 316.08 
 150617  -48.163  25.794  47.010  1.63 316.06 
 150618  -48.138  25.794  47.046  1.63 316.04 
 150619  -48.113  25.794  47.082  1.63 316.02 
 150620  -48.088  25.794  47.118  1.62 316.01 
 150621  -48.063  25.794  47.155  1.62 315.99 
 150622  -48.038  25.794  47.191  1.62 315.97 
 150623  -48.013  25.794  47.227  1.62 315.95 
 150624  -47.988  25.794  47.263  1.62 315.93 
 150625  -47.963  25.794  47.299  1.62 315.91 
 150626  -47.938  25.794  47.335  1.62 315.89 
 150627  -47.913  25.794  47.371  1.62 315.87 
 150628  -47.888  25.794  47.408  1.61 315.85 
 147321  -47.788  25.769  47.555  1.66 314.62 
 144014  -47.688  25.744  47.702  1.66 314.69 
 140707  -47.588  25.719  47.850  1.66 314.79 
 137400  -47.488  25.694  47.997  1.65 314.91 
 137401  -47.463  25.694  48.032  1.65 314.90 
 137402  -47.438  25.694  48.068  1.65 314.88 
 137403  -47.413  25.694  48.104  1.65 314.86 
 137404  -47.388  25.694  48.139  1.65 314.85 
 137405  -47.363  25.694  48.175  1.65 314.83 
 137406  -47.338  25.694  48.210  1.65 314.82 
 137407  -47.313  25.694  48.246  1.65 314.81 
 137408  -47.288  25.694  48.281  1.64 314.80 
 137409  -47.263  25.694  48.317  1.64 314.79 
 137410  -47.238  25.694  48.352  1.64 314.78 
 137411  -47.213  25.694  48.388  1.64 314.77 
 137412  -47.188  25.694  48.423  1.64 314.76 
 137413  -47.163  25.694  48.459  1.64 314.76 
 137414  -47.138  25.694  48.494  1.64 314.75 
 137415  -47.113  25.694  48.530  1.70 314.22 
 137416  -47.088  25.694  48.566  1.70 314.16 
 137417  -47.063  25.694  48.601  1.70 314.09 
 137418  -47.038  25.694  48.637  1.70 314.03 
 137419  -47.013  25.694  48.672  1.70 313.96 
 137420  -46.988  25.694  48.708  1.69 313.91 
 137421  -46.963  25.694  48.743  1.69 313.88 
 137422  -46.938  25.694  48.779  1.69 313.85 
 137423  -46.913  25.694  48.814  1.69 313.82 
 137424  -46.888  25.694  48.850  1.69 313.79 
 137425  -46.863  25.694  48.885  1.69 313.74 
 137426  -46.838  25.694  48.921  1.69 313.69 
 137427  -46.813  25.694  48.956  1.69 313.64 
 137428  -46.788  25.694  48.992  1.69 313.61 
 137429  -46.763  25.694  49.027  1.69 313.57 
 137430  -46.738  25.694  49.063  1.69 313.54 
 137431  -46.713  25.694  49.099  1.69 313.51 
 137432  -46.688  25.694  49.134  1.69 313.49 
 137433  -46.663  25.694  49.170  1.69 313.46 
 137434  -46.638  25.694  49.205  1.69 313.44 
 137435  -46.613  25.694  49.241  1.69 313.41 
 137436  -46.588  25.694  49.276  1.69 313.39 
 137437  -46.563  25.694  49.312  1.69 313.36 
 137438  -46.538  25.694  49.348  1.69 313.33 
 137439  -46.513  25.694  49.383  1.69 313.31 
 137440  -46.488  25.694  49.419  1.69 313.28 
 134133  -46.388  25.669  49.566  1.70 312.30 
 130826  -46.288  25.644  49.714  1.70 312.27 
 127519  -46.188  25.619  49.862  1.70 312.22 
 124212  -46.088  25.594  50.010  1.70 312.07 
 120905  -45.988  25.569  50.157  1.70 311.94 
 117598  -45.888  25.544  50.305  1.69 311.68 
 114291  -45.788  25.519  50.453  1.69 311.52 
 110984  -45.688  25.494  50.601  1.72 312.20 
 107677  -45.588  25.469  50.749  1.72 312.18 
 104370  -45.488  25.444  50.897  1.71 312.45 
 101063  -45.388  25.419  51.045  1.71 312.84 
  97756  -45.288  25.394  51.193  1.70 313.45 
  94449  -45.188  25.369  51.341  1.69 314.24 
  91142  -45.088  25.344  51.489  1.68 315.16 
  87835  -44.988  25.319  51.637  1.69 317.55 
  84528  -44.888  25.294  51.785  1.68 318.42 
  81221  -44.788  25.269  51.933  1.68 319.52 
  77914  -44.688  25.244  52.081  1.67 320.80 
  74607  -44.588  25.219  52.230  1.67 322.02 
  71300  -44.488  25.194  52.378  1.66 323.63 
  67993  -44.388  25.169  52.526  1.69 323.64 
  64686  -44.288  25.144  52.674  1.69 324.94 
  61379  -44.188  25.119  52.822  1.69 326.36 
  58071  -44.113  25.094  52.936  1.69 327.01 
  54763  -44.038  25.069  53.051  1.69 328.16 
  51456  -43.938  25.044  53.199  1.69 329.71 
  48148  -43.863  25.019  53.313  1.69 331.11 
  44840  -43.788  24.994  53.428  1.69 332.68 
  41532  -43.713  24.969  53.542  1.75 344.52 
  41533  -43.688  24.969  53.579  1.74 345.00 
  38226  -43.588  24.944  53.730  1.74 347.73 
  34919  -43.488  24.919  53.882  1.74 350.63 
  31612  -43.388  24.894  54.033  1.74 354.06 
  28305  -43.288  24.869  54.185  1.75 357.11 
  24998  -43.188  24.844  54.337  1.75   0.30 
  21691  -43.088  24.819  54.489  1.74   3.81 
  18384  -42.988  24.794  54.641  1.76   9.65 
  15077  -42.888  24.769  54.794  1.76  13.10 
  11770  -42.788  24.744  54.946  1.76  16.54 
   8463  -42.688  24.719  55.098  1.76  19.65 
